Karolina spogląda za okno. Z nieba leje się żar. W ubiegłym miesiącu w jej okolicy nie spadła nawet kropla deszczu. “Z powodu suszy może zabraknąć jedzenia dla nas wszystkich”, myśli Karolina.			ANX1
Magda raźnym krokiem wyszła z domu. Mimo, że był marzec, nie musiała ubierać swetra ani nosić ze sobą parasola. Było już bardzo ciepło i zupełnie sucho, bo nie padało od tygodni. Po chwili Magdzie zrobiło się niezręcznie, że cieszy się z powodu takiej pogody. O tej porze roku dni powinny być chłodne i deszczowe - te anomalie są efektem zmiany klimatu.			GUI30
Hanna i Jerzy są emerytami i większość swojego życia mieszkali w domu na skraju puszczy. W tym roku Hanna i Jerzy musieli ewakuować się z powodu pożaru lasu, który zniszczył ich dom i dorobek całego życia. Przyczyną pożaru były najprawdopodobniej nadmierne upały spowodowane przez zmianę klimatu.			COM1
Maria ogląda z wnukiem album ze zdjęciami ze swego dzieciństwa. Zauważa, że zimy za jej młodości były bardziej śnieżne. Wnuk Marii mówi, że chciałby kiedyś ulepić takiego bałwana, jak ona. Wyznanie wnuka nieoczekiwanie sprawia, że Maria zaczyna płakać. Maria wie, że przez zmianę klimatu jej wnukowi może nie być dane tego wszystkiego doświadczyć.			COM2
Tymek oglądał program dokumentalny o skutkach ostatnich pożarów w Australii. Całe ekosystemy zostały zniszczone, a reporterzy pokazywali ujęcia zwęglonych ciał kangurów na tle pogorzeliska. Tymek pomyślał, że bardzo mu żal tych wszystkich zwierząt, które cierpią i giną przez zmianę klimatu.			COM3
Rodzina Haliny ucierpiała przez tajfun, który spustoszył jej rodzinne, nadmorskie miasto. Zniszczona infrastruktura, zalane domy i trudności w udzielaniu pomocy rannym i poszkodowanym to różne konsekwencje katastrof humanitarnych spowodowanych przez zmianę klimatu.			COM4
Rafał przeczytał książkę o tym, jak emisje gazów cieplarnianych związane z hodowlą zwierząt przyczyniają się do zmiany klimatu. Bardzo uderzyło go też to, w jak okropnych warunkach trzymane są zwierzęta hodowlane. Niektóre kury nigdy nie widzą światła słonecznego.			COM5
Filipowi trudno jest myśleć o tym, w jakim tempie wymierają gatunki na świecie. Ostatnio dowiedział się, że każdego dnia z powierzchni ziemi znikają dziesiątki gatunków, o których istnieniu i znaczeniu dla prawidłowego funkcjonowania ekosystemów w zasadzie nic nie wiemy. Zmiana klimatu wiąże się dla tych zwierząt z głodem i utratą siedlisk.			COM6
Weronika rozmawia z koleżanką o tym, że wkrótce mieszkańcy wyspiarskiego kraju na Oceanie Spokojnym przestaną mieć gdzie mieszkać - przez zmianę klimatu wyspa znajdzie się pod powierzchnią wody. Weronika i jej koleżanka wyobrażają sobie, jakby to było, gdyby ich kraj zniknął - wszystkie miejsca, które znają od dzieciństwa, przestałyby istnieć.			COM7
Ula pochodzi z rodziny, która uprawia ziemię od wielu pokoleń. Z powodu zmiany klimatu ziemia wyschła i stała się nieurodzajna. Ula nie ma wyjścia, będzie musiała sprzedać rodzinne gospodarstwo za bezcen i spróbować znaleźć inny sposób na życie. “To miejsce to dla mnie więcej niż tylko źródło utrzymania”, mówi Ula, ocierając łzy.			COM8
Ignacy i Franciszka bardzo cierpią z powodu ostatniej przeprowadzki. Ze względu na katastrofę w pobliskiej kopalni węgla władze przesiedliły to starsze małżeństwo z ich rodzinnego domu. W nowym miejscu Ignacy czuje się obco, a Franciszka cały czas wspomina, jak dobrze żyło im się w poprzednim miejscu.			COM9
Adam nie może przestać myśleć o drzewach na jego podwórku, które zostały okaleczone przez służby porządkowe. Ktoś stwierdził, że ptaki siedzące na gałęziach zanieczyszczają zaparkowane pod nimi auta, więc służby usunęły korony drzew. Adamowi chce się płakać, kiedy patrzy na kikuty, które po nich pozostały.			COM10
Przez fale upałów Beacie trudno jest wychodzić na zewnątrz. Ze względu na swój wiek jest bardzo słaba i ekstremalne temperatury odbijają się na jej zdrowiu. Beata czuje się samotna i uwięziona w domu. Całymi dniami przesiaduje przy wentylatorze i zastanawia się, jak długo będzie jeszcze żyć w taki sposób.			COM11
Michał dowiedział się, że jego egzotyczna wycieczka została odwołana. W kraju, do którego planował jechać, zmiana klimatu spowodowała trudności w dostępie do wody pitnej. “Dla mnie to tylko zmiana planów na wakacje, ale co muszą przeżywać mieszkańcy tego kraju?”, pomyślał Michał.			COM12
Wzdłuż głównej alei miasta rósł szpaler wysokich drzew, które wycięto przez konieczność poszerzenia drogi. Renata obserwowała, jak ze ścinanych drzew spadają gniazda ptaków. Kiedy podeszła bliżej, zobaczyła trzy ptasie jaja, przygniecione gałęziami ściętych drzew.			COM13
Daria dużo zastanawia się nad stanem środowiska naturalnego, które niszczeje przez zmianę klimatu. Czasami ma wrażenie, że wszystko wokół niej umiera. W jej okolicy jest coraz mniej ptaków. Ostatnio zobaczyła kaczki brodzące w wyschniętej, błotnistej sadzawce podczas morderczego upału.			COM14
Krzysztof jest leśnikiem. Podczas codziennego obchodu widzi, że drzewa w lesie chorują przez zmianę klimatu. Z powodu suszy drzewa są osłabione i mniej odporne na szkodniki. Kiedy Krzysztof na nie patrzy, sam ma wrażenie, jakby stawał się chory. Zaczyna mu się ciężej oddychać i coś jakby kłuje go w sercu.			COM15
Z powodu nieznośnego upału Renata wybrała się na spacer za miasto. Słońce prażyło mocno i widać było, że okolica jest dotknięta przez suszę. Renata przeraziła się, kiedy mijając łąkę, zobaczyła nieżywą krowę. Obok niej leżały jeszcze dwie krowy i ciężko dyszały. “To takie straszne, że przez zmianę klimatu cierpią niewinne zwierzęta”, pomyślała Renata.			COM16
Kuba miewa koszmary, w których śni o pożarach w Australii. Nadal przypomina sobie obrazy, które widział w telewizji - poparzone misie koala, kulejące kangury, martwe ptaki. Na co dzień nie myśli o tym, ale cierpienie zwierząt wraca do niego w snach.			COM17
Leszek wybrał się z rodziną na wakacje do Chorwacji, do pewnego miejsca, które odwiedzał już wiele razy. Zauważył, że znajome okolice coraz bardziej się wyludniają. Z powodu suszy brakuje oliwek, z której tłoczyli oliwę lokalni rolnicy. Pozbawieni źródła dochodu mieszkańcy emigrowali do miast całymi rodzinami, pozostawiając swój dobytek. Leszek z przykrością patrzy na porzucone, podupadające gospodarstwa.			COM18
Ula przełącza kanał w telewizji, bo nie może dłużej patrzeć na obrazy z Erytrei. Przedłużająca się susza powoduje głód, który zabija maleńkie dzieci. Zasypiając, Ula wciąż nie może się pozbyć myśli o niewinnych istotach, które cierpią przez skutki zmiany klimatu. Przecież niemowlęta w żaden sposób się do niej nie przyczyniły.			COM19
Natalia zauważyła, że plac zabaw na jej osiedlu stoi pusty. Pamięta, że kiedy była mała, takie miejsca były pełne dzieci. Niestety, z powodu fali upałów rodzice zdecydowali się zostać z dziećmi w domach. “Przez takie warunki dzieci tracą możliwość kontaktu z rówieśnikami” pomyślała, “Jak to wpłynie na ich rozwój?”.			COM20
Władek jest pielęgniarzem na oddziale położniczym. Kiedy opiekuje się noworodkami często myśli z niepokojem o ich przyszłości. Wyobraża sobie, w jakim nieprzyjaznym środowisku będą musiały żyć te dzieci. To one będą musiały sobie poradzić ze skutkami zmiany klimatu, którą spowodowały poprzednie pokolenia.			COM21
Iza ogląda w telewizji program o słoniach morskich. Przez topnienie lodu słonie morskie nie mają gdzie wypoczywać. Tysiące zwierząt próbowało usiąść na jednej, małej wyspie ze stromymi brzegami. Iza patrzyła, jak słonie morskie mają trudności w przemieszczaniu się i wspinają się coraz wyżej, by znaleźć dla siebie miejsce do odpoczynku. Niektóre z nich spadały z dużej wysokości i ginęły.			COM22
Przemek nie może się skupić na pracy, bo cały czas myśli o wczorajszej wideokonferencji. Jego współpracownicy z Indii powiedzieli, że temperatury w ich regionie osiągnęły 50 stopni Celsjusza i muszą zawiesić pracę w swoim biurze z powodu niewydolnego chłodzenia budynku. Przemek wyobraża sobie, jak trudno musi być osobom, które nie mają klimatyzacji, a muszą pracować z domu.			COM23
Synek Tomka co wiosnę chodził z tatą nad staw, żeby obserwować kijanki. W tym roku przez suszę sadzawka prawie zupełnie wyschła. Tomek tłumaczy synowi, że żab w tym roku będzie prawdopodobnie znacznie mniej. Synek Tomka zaczyna płakać, kiedy zauważa wyschnięte, zdeformowane kijanki na brzegu błotnistej sadzawki.			COM24
Nadia z westchnieniem wyciąga laptopa, żeby robić notatki na konferencji prasowej Instututu Ochrony Środowiska. Spodziewa się, że naukowcy znowu ogłoszą długą listę gatunków zagrożonych wyginięciem i uznanych za wymarłe w wyniku zmiany klimatu. Kiedy słyszy, że gatunków zagrożonych jest więcej, niż za ostatnim razem, jej nastrój się pogarsza.			COM25
Z powodu gwałtownych opadów rzeki wezbrały i w kraju ogłoszono alarm powodziowy. Rodzina Eli ucieka w pośpiechu, pakując najpotrzebniejsze rzeczy. Kiedy wybiegają na ulicę, Ela ogląda się za siebie w przerażeniu. Jej pies jest nadal w kojcu, na brzegu działki, tuż przy rzece. Widzi, jak ziemia osuwa się i jej pies wpada do rwącej wody.			COM26
W upalny dzień Mariola jechała ze swoim ciężko chorym królikiem do weterynarza. Królik miał problemy z oddychaniem, a niewydolna klimatyzacja nie dawała rady chłodzić autobusu w wystarczającym stopniu. Zanim zdążyła dojechać do weterynarza, królik umarł w transporterze. Mariola wysiadła z pojazdu, usiadła na pustym przystanku i rozpłakała się.			COM27
Daria przechodzi obok placu budowy w upalny dzień. Obserwuje zmęczonych pracowników budowy, poruszających się wolno w palącym słońcu. “Żal mi tych ludzi. Ich praca jest niezbędna. Przez zmianę klimatu te upały będą coraz częstsze i coraz trudniej będzie pracować na świeżym powietrzu.”, pomyślała Daria.			COM28
W wyniku zmiany klimatu w rejonie, w którym mieszka Celina, zaczęły pojawiać się huragany. W pewną wietrzną noc Celinę obudził przeraźliwy huk. Natychmiast zbiegła ze swoim chłopakiem do piwnicy, zdając sobie sprawę z tego, że pozostanie na górze może być niebezpieczne. Gdy huragan uspokoił się, wyszli na zewnątrz i zobaczyli, że wiatr zerwał im dach. Fragmenty dachu zgniotły ich nowe auto.			COM29
W wyniku zmiany klimatu w okolicy, w której mieszka Robert pojawiły się susze i pożary. Robert był w pracy, kiedy dostał wiadomość, że pożar zbliża się do jego domu. Przyjechał najszybciej, jak potrafił, ale budynek zajął się już ogniem. Strażacy powiedzieli, że próbowali uratować jego kota, który wychylał się przez uchylone okno, ale zwierzę zmarło w wyniku uduszenia dymem.			COM30
Jurek wszedł do sali konferencyjnej i usiadł na krześle. Dopiero potem rozejrzał się dookoła i pomyślał “Skoro miejsca w przednim rzędzie jeszcze nie są zajęte, to się przesiądę”. Podniósł się z krzesła i przesiadł się bliżej ekranu, umieszczonego z przodu sali.			NEU1
Ania od dawna nie zmieniała nagrania na swojej poczcie głosowej. Pomyślała, że mogłaby zmienić treść przywitania na bardziej profesjonalne. Nagrała nowe powitanie i odsłuchała je. Była zadowolona z tego jak brzmiało, więc zapisała je i odłożyła telefon.			NEU2
Marek wracał z pracy, idąc spokojnym krokiem. Właśnie rozmyślał o tym, co kupić na obiad, gdy nagle mijający go przechodzień gestem wskazał na jego rozwiązany but. Marek przyklęknął, aby zawiązać sznurówki.			NEU3
Monika weszła do pokoju i otworzyła szafę. Pochyliła się i sięgnęła do jednej z niższych półek. Wyjęła brązowe spodnie i założyła je. Następnie otworzyła szufladę komody i wyciągnęła z niej pasek. Przewlekła pasek przez szlufki spodni i zapięła klamrę.			NEU4
Grzesiek często uczy się w bibliotece i korzysta z komputera w czytelni. Zazwyczaj siada przy komputerze obok okna, tyłem do drzwi. Ponieważ dzisiaj czeka na koleżankę, z którą mają się uczyć wspólnie, siada w innym miejscu, tak żeby widzieć, kiedy koleżanka wejdzie do czytelni. Włącza komputer i zaczyna pracę.			NEU5
Iwona zauważyła, że w jej łazience przepaliła się żarówka. Na szczęście znalazła zapasową żarówkę w szufladzie w kuchni. Iwona pozostawia drzwi łazienki uchylone, aby wpadało do niej światło z przedpokoju. W półmroku Iwona staje na stołku i wymienia żarówkę. Przy pomocy włącznika sprawdza, czy żarówka działa.			NEU6
Paweł opowiada Lenie o swojej ulubionej książce. Lena jest zainteresowana książką i prosi, aby wysłał jej link do sklepu internetowego, w którym mogłaby ją zamówić. Paweł szuka książki na jednej stronie, ale nie znajduje jej tam. Po chwili udaje mu się wyszukać książkę na innej stronie i przesyła link Lenie.			NEU7
Wojtek siedzi w ławce i uważnie słucha wykładu. Kiedy słyszy coś, czego nie rozumie, notuje w zeszycie swoje wątpliwości. W pewnym momencie nauczyciel pyta uczniów, czy wszystko jest jasne. Wojtek podnosi rękę, żeby zadać pytanie.			NEU8
Marzena właśnie wróciła do domu z podróży. Odwiesiła płaszcz, odłożyła klucze i spojrzała na zegarek. Poszła do kuchni po szklankę wody. Zorientowała się, że nie zapamiętała, która jest godzina. Popijając wodę, podeszła do zegara w kuchni i ponownie sprawdziła czas.			NEU9
Igor jedzie autem ze swoją żoną i dziećmi. W aucie panuje cisza - dzieci przysypiają na tylnych siedzeniach, a żona spokojnie przygląda się drodze. W pewnym momencie zaczyna padać lekki deszcz. Igor włącza wycieraczki, żeby przetrzeć przednią szybę i poprawić widoczność.			NEU10
Gosia wydrukowała zestaw dokumentów, które chce złożyć w urzędzie. Układa kartki w odpowiedniej kolejności i zszywa je zszywaczem. Następnie wkłada dokumenty do teczki i chowa teczkę do torby. “Cieszę się, że będę miała to z głowy”, myśli Gosia.			NEU11
Aleksander wsiadł do autobusu i zajął miejsce siedzące na końcu pojazdu. Przygląda się krajobrazowi, który przesuwa się za oknem i myśli o swoich planach na nadchodzący weekend. W pewnym momencie spostrzega plakat reklamujący ciekawą wystawę. “Ciekawe, czy uda mi się jeszcze dostać bilety na tę wystawę”, myśli Aleksander.			NEU12
Karolina bierze prysznic i myje włosy. W pewnym momencie orientuje się, że skończyła się jej odżywka do włosów. Wie, że jej współlokatorka nie będzie miała jej tego za złe, więc używa odżywki swojej współlokatorki.			NEU13
Grzegorz przygotowuje listę zakupów spożywczych. Zagląda do lodówki żeby sprawdzić, czego mu brakuje. Następnie puka do pokoju swojego syna żeby zapytać go, czy nie chce dopisać czegoś do listy.			NEU14
Daria wyłączyła telewizor i ziewnęła. Był już późny wieczór i nadeszła pora, żeby pójść spać. Daria przebrała się w piżamę i nastawiła budzik. “Jutro muszę wstać wcześniej niż wczoraj, bo muszę jeszcze nadać paczkę przed pójściem do pracy”, pomyślała. Przestawiła budzik na piętnaście minut wcześniej.			NEU15
Damian skończył oglądać swój ulubiony serial. Zapytał się znajomego, jaki inny serial mógłby mu polecić do oglądania w następnej kolejności. Znajomy polecił mu kilka tytułów. Damian przeczytał recenzje seriali i wybrał jeden z nich. Już pierwszy odcinek okazał się bardzo interesujący, więc Damian będzie oglądał go dalej.			NEU16
Ola przyszła do klasy kilka minut przed rozpoczęciem zajęć i nie miała co ze sobą zrobić. Zauważyła, że na tablicy pozostały zapiski z poprzednich lekcji. Wzięła gąbkę i starła tablicę. Następnie usiadła, wyjęła z torby swój notes i cierpliwie czekała na rozpoczęcie zajęć.			NEU17
Tomek wybrał się do kina. Wychodząc z seansu zobaczył swoją koleżankę po drugiej stronie sali kinowej. Zamachał do niej ręką, a ona odmachała. Przeszedł wzdłuż rzędu foteli i zszedł na dół schodami po przeciwnej stronie widowni, żeby przywitać się z koleżanką i zapytać ją, jak podobał się jej film.			NEU18
Natalia spaceruje ze swoją córką w parku. Córka zauważa wózek z przekąskami i prosi mamę o kupienie jej loda. “Masz swoje kieszonkowe - może chcesz kupić go sama?”, pyta Natalia. Jej córka wyciąga portmonetkę i wysypuje drobne pieniądze na otwartą dłoń. Natalia pomaga jej wyliczyć odpowiednią sumę.			NEU19
Koty Beaty obudziły ją wcześnie rano, miaucząc przy swoich miskach. Zaspana Beata zagląda do szafki z kocim jedzeniem i zauważa, że skończyła się jej mokra karma. “Dzisiaj dostajecie suchą karmę, głodomory” mówi Beata, wsypując kotom porcję jedzenia do misek.			NEU20
Adam spodziewa się gości. Wszedł do łazienki żeby sprawdzić, czy w dozowniku nie brakuje mydła. Przy okazji zauważył, że w łazience brakuje ręcznika. “Czy mam jeszcze czyste ręczniki?”, pomyślał Adam i wyszedł z łazienki poszukać ręcznika w szafie. Wybiera mały, beżowy ręcznik i wraca do łazienki, żeby powiesić go na haczyku koło umywalki.			NEU21
Monika jedzie tramwajem i czyta ciekawą książkę. Kiedy przewróciła stronę, kosmyk włosów opadł jej na ramię, przeszkadzając w dalszym czytaniu. Nie odrywając się od lektury, Monika podrapała się w ramię, a następnie założyła kosmyk za ucho.			NEU22
Wiesław wrócił do domu po długim dniu pracy w polu. Chciał odsapnąć w swoim ulubionym fotelu, ale zauważył, że wciąż znajdują się na nim torby z zakupami, które zostawił tam rano. “Później zajmę się ich rozpakowaniem, zdrzemnę na kanapie” pomyślał Wiesław. Położył się na kanapie i jeszcze przez chwilę myślał o swoich obowiązkach, ale wkrótce zapadł w sen.			NEU23
Olga przygotowuje budżet na służbowy wyjazd w przyszłym tygodniu. Sprawdziła już, ile zapłaci za nocleg, transport i obiady na mieście. Wcześniej oszacowała, ile mniej więcej będzie kosztował jej wyjazd, ale musi podać swojej szefowej dokładną kwotę. Teraz używa kalkulatora, żeby upewnić się, czy dobrze obliczyła całkowity koszt wyjazdu.			NEU24
Antoni postanowił zrobić sobie przerwę w pracy i zjeść drugie śniadanie. Zazwyczaj zjada bułkę, jednak tym razem w domu miał tylko chleb. Wziął dwie kromki, wyjął z lodówki pozostałe składniki i przygotował kanapki. Zabrał talerz z kanapkami do swojego biurka i zjadł je, przeglądając wiadomości.			NEU25
Zuzanna chodzi wieczorami na spacery po swojej okolicy. Kiedy dochodzi do ronda, zazwyczaj skręca w lewo i idzie w kierunku rzeki. Nad rzeką często spotyka swoich sąsiadów z psami. Tym razem skręciła w lewo i poszła nad jezioro. “Rzadko bywam w tej okolicy, może będę tu częściej przychodzić” pomyślała Zuzanna.			NEU26
Szymon przegląda dokumenty, które musi wypełnić, żeby zapisać swoją córkę do przedszkola. Bierze do ręki długopis i wypełnia pierwsze pole, wpisując swoje imię i nazwisko. Następnie wpisuje imię i nazwisko swojego dziecka. Podaje swój numer kontaktowy i wyraża zgodę na przetwarzanie danych osobowych.			NEU27
Pola wysłała SMSa do swojej znajomej. Po chwili zobaczyła informację, że nie udało się wysłać wiadomości. “Pewnie mam tu słaby zasięg” pomyślała Pola. Zaczęła chodzić po domu patrząc się w ekran telefonu, żeby znaleźć miejsce, w którym zasięg będzie lepszy. Kiedy udało jej się wreszcie znaleźć dobry zasięg, postanowiła spróbować wysłać wiadomość ponownie. Tym razem wysyłka powiodła się.			NEU28
Stanisław chodzi po kuchni i przygotowuje makaron. W pewnym momencie zauważa, że przez chodzenie boso zrobiło mu się zimno w stopy. “I tak czekam aż zagotuje się woda, pójdę ubrać skarpetki.” myśli Stanisław. Idzie do swojego pokoju, wyjmuje skarpetki z szuflady i nakłada je. Kiedy wraca do kuchni, woda już wrze. Stanisław wrzuca makaron do wody.			NEU29
Milena skończyła swój poranny trening około ósmej. Podniosła z ziemi ręcznik i napiła się nieco wody z butelki. Z początku zaskoczyło ją, że woda ma smak cytrynowy. Potem przypomniała sobie, że rano dodała do wody trochę soku z cytryny, żeby napój zawierał jakieś witaminy. Kiedy skończyła pić, odłożyła butelkę do swojej torby sportowej i udała się w stronę przebieralni.			NEU30